type	by	post_id	subcategory	category_new	category	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
link	post_page_25604775729	25604775729_10156773920135730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156773920135730	Von dem Mädchen aus Brandenburg fehlt seit vier Monaten jede Spur. Seitdem bekommen die Eltern regelmäßig Briefe von ihrer Tochter  in denen sie schreibt  dass sie sich verstecken will. Doch die Polizei hat einen anderen Verdacht.	https://external.xx.fbcdn.net/safe_image.php?d=AQBvzxNhnIQdUNd6&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffranziska-rowe-13-gilt-als-vermisst-die-polizei-fahndet-nach-ihr-200710043-54944750%2FBild%2F3.bild.jpg&cfs=1&sx=316&sy=0&sw=720&sh=720&_nc_hash=AQCTcBKEb57sXX-P	https://external.xx.fbcdn.net/safe_image.php?d=AQDyOuPq-w2bBzaX&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffranziska-rowe-13-gilt-als-vermisst-die-polizei-fahndet-nach-ihr-200710043-54944750%2FBild%2F3.bild.jpg&_nc_hash=AQC1ON46J881lVmj	https://www.bild.de/regional/berlin/vermisste-personen/wo-ist-franziska-rowe-54943958.bild.html	bild.de	2018-02-27T13:01:00+0000	1519736460	2018-02-27 14:01:00	126	99	396	435	930	93	19	74	231	1	38	0	226	5	0
link	post_page_25604775729	25604775729_10156816692885730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156816692885730	Es war Ashleys († 7) erster Ausflug ohne Eltern.	https://external.xx.fbcdn.net/safe_image.php?d=AQBCYAatWXc77_-6&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fqf-unglueck-schwimmbad_200721062_mbqf-1520587234-55044548%2FBild%2F1.bild.jpg&cfs=1&sx=560&sy=0&sw=720&sh=720&_nc_hash=AQDmogwk5zYU2fPf	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fqf-unglueck-schwimmbad_200721062_mbqf-1520587234-55044548%2FBild%2F1.bild.jpg&_nc_hash=AQCExGa1Am_QsQOU	https://www.bild.de/regional/bremen/erzieherin/nach-schwimmbad-unglueck-vor-gericht-55043402.bild.html	bild.de	2018-03-12T05:31:00+0000	1520832660	2018-03-12 06:31:00	228	375	1349	99	1823	356	131	225	2761	1	22	0	852	246	0
link	post_page_25604775729	25604775729_10156852201175730		Straftat	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156852201175730	Aus Frust  Langeweile und Beziehungsstress sollen zwei Männer (24  25) Steine und Nagelbretter auf Straßen gelegt und so mindestens 40 Unfälle provoziert haben.	https://external.xx.fbcdn.net/safe_image.php?d=AQD-cu-ibFB1BZiC&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fjuergen-kok-200732912-55155468%2FBild%2F2.bild.jpg&cfs=1&sx=0&sy=0&sw=720&sh=720&_nc_hash=AQAgfC4Yw7zxuJbY	https://external.xx.fbcdn.net/safe_image.php?d=AQDlFj9rjMPlpe7G&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fjuergen-kok-200732912-55155468%2FBild%2F2.bild.jpg&_nc_hash=AQAaMWZba5OURpZ5	https://www.bild.de/regional/bremen/mordversuch/maenner-legen-steine-auf-strassen-bremen-niedersachsen-55151606.bild.html	bild.de	2018-03-20T14:33:00+0000	1521556380	2018-03-20 15:33:00	25	80	136	25	241	61	31	30	77	0	2	3	0	106	0
link	post_page_25604775729	25604775729_10156809510315730		Straftat	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156809510315730	Der Mann parkte auf einem Gehweg und kassierte ein Knöllchen über 38 50 €. Bezahlen wollte er nicht – und forderte kurz darauf von der Sachbearbeiterin 30.000 €  weil sie „den Sachverhalt nicht richtig bearbeitete“.	https://external.xx.fbcdn.net/safe_image.php?d=AQAP__Iz-DuSLl6O&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fguntram-p-68-ist-angeklagt-wegen-versuchter-noetigung-er-forderte-von-einer-rathausmitarbeiterin-30-200720860-55042556%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQDVGPMMrT8nqQ-O	https://external.xx.fbcdn.net/safe_image.php?d=AQAVNpmicByxtWZ5&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fguntram-p-68-ist-angeklagt-wegen-versuchter-noetigung-er-forderte-von-einer-rathausmitarbeiterin-30-200720860-55042556%2FBild%2F2.bild.jpg&_nc_hash=AQAepgL0i5BJNKqa	https://www.bild.de/regional/chemnitz/chemnitz-news/bizarrer-knoellchen-streit-55042520.bild.html	bild.de	2018-03-09T06:34:15+0000	1520577255	2018-03-09 07:34:15	98	70	187	5	262	62	21	41	216	2	9	74	0	4	0
link	post_page_25604775729	25604775729_10156798979755730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156798979755730	Thomas R. wollte seine Kinder zur Kita bringen. Doch dann blieb das Auto stehen. Als sein kleiner Sohn in der Kita ankam  hatte er bereits Erfrierungen zweiten Grades.	https://external.xx.fbcdn.net/safe_image.php?d=AQCpyhxw8DMy9eWF&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fthomas-r--200717335-55010078%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQB4b1sXBeblgizZ	https://external.xx.fbcdn.net/safe_image.php?d=AQDdqsTU9ubYQ5Hl&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fthomas-r--200717335-55010078%2FBild%2F2.bild.jpg&_nc_hash=AQCJ852TKPXA6vfw	https://www.bild.de/regional/dresden/dresden/ex-polizist-liess-finger-von-sohn-erfrieren-55010054.bild.html	bild.de	2018-03-06T08:44:00+0000	1520325840	2018-03-06 09:44:00	94	233	823	72	1128	220	64	156	1863	1	27	2	182	517	0
link	post_page_25604775729	25604775729_10156808263670730		Straftat	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156808263670730	Mit den Händen konnten die Besucher des Radeberger Blindengartens heimische Tiere ertasten. Doch jetzt sind sie weg! 😡	https://external.xx.fbcdn.net/safe_image.php?d=AQDyhhxNsC9uSWTN&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fverwaltungsleiter-gerold-augart-57-an-einer-steinstehle-im-blindengarten-hier-stand-der-rabe-aus-b-200720843-55042458%2FBild%2F2.bild.jpg&cfs=1&sx=0&sy=0&sw=720&sh=720&_nc_hash=AQC4tb0FaYGfufD7	https://external.xx.fbcdn.net/safe_image.php?d=AQB7-MPMp8w5FEd5&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fverwaltungsleiter-gerold-augart-57-an-einer-steinstehle-im-blindengarten-hier-stand-der-rabe-aus-b-200720843-55042458%2FBild%2F2.bild.jpg&_nc_hash=AQBco1MkNwHVDGgk	https://www.bild.de/regional/dresden/dresden/tasten-tiere-aus-blindengarten-geklaut-55042450.bild.html	bild.de	2018-03-09T04:31:00+0000	1520569860	2018-03-09 05:31:00	36	18	303	15	336	17	12	5	105	0	4	0	41	222	0
link	post_page_25604775729	25604775729_10156830159965730		Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156830159965730	Heiko S. und Marcus K. befüllten Kartuschen falsch  das Gas trat aus  reagierte mit der Luft und BUMM. Und so sieht die Wohnung auch aus …	https://external.xx.fbcdn.net/safe_image.php?d=AQCWgI1ebByUAFuT&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fheiko-s-l--und-marcus-k-auf-dem-weg-ins-gericht-200726206-55092228%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQD5yIWvpcU3iEJe	https://external.xx.fbcdn.net/safe_image.php?d=AQDJwJTF_s-2zKBM&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fheiko-s-l--und-marcus-k-auf-dem-weg-ins-gericht-200726206-55092228%2FBild%2F2.bild.jpg&_nc_hash=AQDqemlh28OB264O	https://www.bild.de/regional/dresden/explosion/drogen-brauer-sprengen-wohnung-in-die-luft-55090384.bild.html	bild.de	2018-03-14T17:34:00+0000	1521048840	2018-03-14 18:34:00	50	90	160	18	268	84	50	34	79	0	10	93	4	3	0
link	post_page_25604775729	25604775729_10156833175770730		Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156833175770730	Der Pfleger (59) stürmt in ein Zimmer  sticht eine Besucherin (37) nieder und stürzt sich anschließend aus dem Fenster.	https://external.xx.fbcdn.net/safe_image.php?d=AQAAxXn07Z606ca0&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-polizei-traf-kurz-nach-der-bluttat-am-altenheim-ein-200727376-55102794%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQD-7pNr-CaAhDSI	https://external.xx.fbcdn.net/safe_image.php?d=AQDiryhskolBt0pu&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-polizei-traf-kurz-nach-der-bluttat-am-altenheim-ein-200727376-55102794%2FBild%2F2.bild.jpg&_nc_hash=AQAvYTlLxgYdSXlx	https://www.bild.de/regional/dresden/mordversuch/pfleger-sticht-besucherin-im-altenheim-nieder-46326190.bild.html	bild.de	2018-03-15T13:43:00+0000	1521121380	2018-03-15 14:43:00	76	106	356	135	597	102	49	53	190	0	53	1	46	180	0
link	post_page_25604775729	25604775729_10156801186395730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156801186395730	... dann zerrte er das Mädchen zu einer nahegelegenen Sitzbank. Er setzte sich  zog das Kind an sich heran und berührte sie während der Umarmung in unsittlicher Weise!	https://external.xx.fbcdn.net/safe_image.php?d=AQB1HYLVbWI0WW5v&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2F20180306_phantombild-png_200718010_mbqf-1520345909-55016160%2FBild%2F1.bild.jpg&cfs=1&_nc_hash=AQA5-HcSFGcHRU4I	https://external.xx.fbcdn.net/safe_image.php?d=AQByx3nk91aUcchM&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2F20180306_phantombild-png_200718010_mbqf-1520345909-55016160%2FBild%2F1.bild.jpg&_nc_hash=AQBN3lGRZsp5Ipio	https://www.bild.de/regional/dresden/sexuelle-belaestigung/polizei-fahndet-nach-diesem-maedchen-grabscher-55016120.bild.html	bild.de	2018-03-07T04:14:00+0000	1520396040	2018-03-07 05:14:00	91	209	602	1399	2210	150	56	94	696	0	7	0	25	479	0
link	post_page_25604775729	25604775729_10156777786590730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156777786590730	Die Öffentlichkeit wurde aus dem Prozess ausgeschlossen. Zu verstörend sind die Details der abscheulichen Tat.	https://external.xx.fbcdn.net/safe_image.php?d=AQDy6UTYcvNv4hL4&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fomasr-a--200711579-54957420%2FBild%2F3.bild.jpg&cfs=1&_nc_hash=AQAlJk0fqHgfylMo	https://external.xx.fbcdn.net/safe_image.php?d=AQCA-Lq0TLSNQXio&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fomasr-a--200711579-54957420%2FBild%2F3.bild.jpg&_nc_hash=AQCUm2hccAL2dhsb	https://www.bild.de/regional/dresden/vergewaltigung/vergewaltigte-der-fluechtling-eine-sozialhelferin-54957428.bild.html	bild.de	2018-02-28T14:33:00+0000	1519828380	2018-02-28 15:33:00	124	463	693	140	1296	387	198	189	2237	2	6	10	46	505	0
link	post_page_25604775729	25604775729_10156803225670730		Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156803225670730	Ein Baby hatte Rippenbrüche  alle neun Kinder waren von Läusen befallen  lebten im Dreck. Zum Frühstück gab es Gummibärchen und ungekochte Nudeln. Die Eltern werden jetzt per Haftbefehl gesucht.	https://external.xx.fbcdn.net/safe_image.php?d=AQBp7gALtF2Tov3E&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-angeklagten-erschienen-nicht-zum-gerichtstermin-werden-nun-per-haftbefehl-gesucht-200329622-55025150%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQAwXUN9JKCToUil	https://external.xx.fbcdn.net/safe_image.php?d=AQB3WZFGpjMJ55gG&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-angeklagten-erschienen-nicht-zum-gerichtstermin-werden-nun-per-haftbefehl-gesucht-200329622-55025150%2FBild%2F2.bild.jpg&_nc_hash=AQBISKS99gIgcwRP	https://www.bild.de/regional/duesseldorf/kindesmisshandlung/eltern-per-haftbefehl-gesucht-55025106.bild.html	bild.de	2018-03-07T13:44:00+0000	1520430240	2018-03-07 14:44:00	179	355	2186	680	3221	312	209	103	1228	1	24	2	339	1641	0
link	post_page_25604775729	25604775729_10156817255705730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156817255705730	Als sieben Beamte für eine Hausdurchsuchung bei der Familie auftauchten  bot sich ihnen ein schreckliches Bild.	https://external.xx.fbcdn.net/safe_image.php?d=AQD8tRQ7J5DYoz_O&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fin-diesem-haus-entdeckte-die-polizei-die-voellig-verwahrlosten-kinder-heute-wohnt-dort-eine-unbeschol-200719195-55061146%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQCjMQZri-PIEjmc	https://external.xx.fbcdn.net/safe_image.php?d=AQCb2L2Xyg-HpU6y&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fin-diesem-haus-entdeckte-die-polizei-die-voellig-verwahrlosten-kinder-heute-wohnt-dort-eine-unbeschol-200719195-55061146%2FBild%2F2.bild.jpg&_nc_hash=AQBftUPp6rdEejEh	https://www.bild.de/regional/duesseldorf/kindesmisshandlung/horroreltern-in-duesseldorf-verhaftet-55060976.bild.html	bild.de	2018-03-11T15:03:00+0000	1520780580	2018-03-11 16:03:00	587	479	3833	1199	5511	401	257	144	2212	0	77	4	847	2318	0
link	post_page_25604775729	25604775729_10156856966050730		Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156856966050730	2015 brachten sie ein Baby mit gebrochenen Rippen ins Krankenhaus. Das Personal wurde misstrauisch  die Polizei durchsuchte das Haus – und sahen katastrophale Zustände!	https://external.xx.fbcdn.net/safe_image.php?d=AQBEuEJlB9HAYWLL&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fauf-der-anklagebank-leonard-und-michaela-s--200726638-55170610%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQDcFQXU3rYmQgRn	https://external.xx.fbcdn.net/safe_image.php?d=AQBcL-GZfQyJD6CN&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fauf-der-anklagebank-leonard-und-michaela-s--200726638-55170610%2FBild%2F2.bild.jpg&_nc_hash=AQD5Vj-y0jJER9-y	https://www.bild.de/regional/duesseldorf/kindesmisshandlung/rabeneltern-55168596.bild.html	bild.de	2018-03-21T19:34:00+0000	1521660840	2018-03-21 20:34:00	79	132	411	18	561	115	102	13	460	1	4	0	57	270	0
link	post_page_25604775729	25604775729_10156829863690730		Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156829863690730	Für die Kinder gab es nicht genügend Matratzen. Die vorhandenen waren voller Kot- und Urinflecken. Die Kinder waren verlaust und verdreckt. Als Essen gab es rohe Nudeln!	https://external.xx.fbcdn.net/safe_image.php?d=AQArS3C2wnRji6Lf&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fangeklagte-eltern-leonard-und-michaela-s--200726638-55095976%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQB8yPwhfMa6VVy1	https://external.xx.fbcdn.net/safe_image.php?d=AQADnjCDSb1vIBhX&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fangeklagte-eltern-leonard-und-michaela-s--200726638-55095976%2FBild%2F2.bild.jpg&_nc_hash=AQCG8EGJbb8NRTj-	https://www.bild.de/regional/duesseldorf/kindesmisshandlung/rabeneltern-vor-gericht-55095730.bild.html	bild.de	2018-03-14T16:01:00+0000	1521043260	2018-03-14 17:01:00	57	181	531	66	778	172	119	53	657	0	0	0	69	405	0
link	post_page_25604775729	25604775729_10156773500815730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156773500815730	Er kam vom Einkaufen nach Hause  sieht seine Nachbarin in einer Blutlache liegen. Statt Hilfe zu holen steigt er über sie hinweg.	https://external.xx.fbcdn.net/safe_image.php?d=AQAYkTiHnzLUi3k2&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Frudolf-b-77-am-montag-vor-gericht-er-behauptete-er-haette-gedacht-seine-schwer-verletzte-nachbarin--200709356-54938632%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQD0Ea85WTq7aLQG	https://external.xx.fbcdn.net/safe_image.php?d=AQAdBcmjbuWvi-hv&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Frudolf-b-77-am-montag-vor-gericht-er-behauptete-er-haette-gedacht-seine-schwer-verletzte-nachbarin--200709356-54938632%2FBild%2F2.bild.jpg&_nc_hash=AQBHHMKIUJ0He5Ft	https://www.bild.de/regional/duesseldorf/prozess/herzlos-nachbar-muss-geldstrafe-zahlen-54938644.bild.html	bild.de	2018-02-27T09:33:00+0000	1519723980	2018-02-27 10:33:00	140	180	1053	96	1329	163	119	44	657	1	20	6	121	765	0
link	post_page_25604775729	25604775729_10156786096970730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156786096970730	Sie stand vor ihrem Auto. Plötzlich kamen drei Männer auf sie zu.	https://external.xx.fbcdn.net/safe_image.php?d=AQBSHRqQadOUfEvd&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffrau-in-duesseldorf-festgehalten-und-begrapscht-200714193-54982704%2FBild%2F3.bild.jpg&cfs=1&_nc_hash=AQDkNRRhG56UG-kX	https://external.xx.fbcdn.net/safe_image.php?d=AQAJpl2rz3dQ77Vj&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ffrau-in-duesseldorf-festgehalten-und-begrapscht-200714193-54982704%2FBild%2F3.bild.jpg&_nc_hash=AQDm4K6EomyystVm	https://www.bild.de/regional/duesseldorf/sexuelle-belaestigung/frau-von-3-maennern-festgehalten-und-belaestigt-54981144,la=de.bild.html	bild.de	2018-03-03T04:43:00+0000	1520052180	2018-03-03 05:43:00	126	382	942	298	1622	278	154	124	2502	2	9	8	57	740	0
link	post_page_25604775729	25604775729_10156856013245730	Tiere	Straftat	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156856013245730	Eine Tierärztin entdeckte Würgemale am Hals des etwa fünf Monate alten Katers! Wer bitte macht so etwas  tut einem unschuldigen Tier solche Grausamkeiten an … 😡😡😡	https://external.xx.fbcdn.net/safe_image.php?d=AQBsAyclc1VF7P8h&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fkater-200734122-55166988%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQByswbZsL42zeJi	https://external.xx.fbcdn.net/safe_image.php?d=AQBE1x9y8xW395jj&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fkater-200734122-55166988%2FBild%2F2.bild.jpg&_nc_hash=AQCaR38_McyZFpoL	https://www.bild.de/regional/duesseldorf/tierquaelerei/gequaelte-katze-in-remscheid-gefunden-55166044.bild.html	bild.de	2018-03-22T02:02:00+0000	1521684120	2018-03-22 03:02:00	73	149	1532	211	1892	131	92	39	590	5	1	1	368	1084	0
link	post_page_25604775729	25604775729_10156855743695730	Tiere	Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156855743695730	Er nahm den Hund förmlich auseinander  die inneren Organe waren zerquetscht.	https://external.xx.fbcdn.net/safe_image.php?d=AQCCiqBENE0IpT_d&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-angeklagte-artur-r-im-gespraech-mit-seinem-verteidiger-200733973-55165732%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQAWWEOGmflUEbAI	https://external.xx.fbcdn.net/safe_image.php?url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-angeklagte-artur-r-im-gespraech-mit-seinem-verteidiger-200733973-55165732%2FBild%2F2.bild.jpg&_nc_hash=AQCJq0Q15Gbhp670	https://www.bild.de/regional/duesseldorf/tierquaelerei/hat-tierquaeler-hund-schwanz-abgerissen-55165056,la=de.bild.html	bild.de	2018-03-21T12:33:00+0000	1521635580	2018-03-21 13:33:00	72	613	2426	196	3235	478	414	64	1553	0	8	1	225	2120	0
link	post_page_25604775729	25604775729_10156770395700730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156770395700730	Bis auf sieben Meter Abstand fuhr er mit seinem BMW auf den Vorderwagen auf und gab sogar Lichthupe.	https://external.xx.fbcdn.net/safe_image.php?d=AQASmB7frOxRy7cF&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fein-polizei-auto-haette-der-draengler-von-der-a3-wohl-erkannt-leider-waren-die-beamten-die-er-von-der--200708657-54931584%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQACdiQtIkSfySkU	https://external.xx.fbcdn.net/safe_image.php?d=AQBOogqXTvMRiOrT&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fein-polizei-auto-haette-der-draengler-von-der-a3-wohl-erkannt-leider-waren-die-beamten-die-er-von-der--200708657-54931584%2FBild%2F2.bild.jpg&_nc_hash=AQC-Eoo4RycDAP96	https://www.bild.de/regional/frankfurt/autobahnen/rambo-bedraengt-polizei-54931564.bild.html	bild.de	2018-02-27T04:37:00+0000	1519706220	2018-02-27 05:37:00	1455	710	2627	143	3480	650	334	316	2457	13	43	1097	0	19	0
link	post_page_25604775729	25604775729_10156763074130730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156763074130730	Nach einem Tritt gegen den Brustkorb fällt er zu Boden und knallt mit dem Kopf auf den Asphalt. Damit war der Angriff noch nicht zu Ende...	https://external.xx.fbcdn.net/safe_image.php?d=AQDJfSpr_QL4uVf4&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-angeklagten-nils-b-20-und-niklas-h-20-mit-ihren-rechtsanwaelten-200665734-54916378%2FBild%2F1.bild.jpg&cfs=1&sx=147&sy=0&sw=720&sh=720&_nc_hash=AQBuhNAUtYWulq64	https://external.xx.fbcdn.net/safe_image.php?d=AQCU7ydd-9nu_GTL&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fdie-angeklagten-nils-b-20-und-niklas-h-20-mit-ihren-rechtsanwaelten-200665734-54916378%2FBild%2F1.bild.jpg&_nc_hash=AQDgGnPIFaA7ttvL	https://www.bild.de/regional/frankfurt/borussia-dortmund/schalker-schlagen-bvb-fan-halbtot-knast-54916366.bild.html	bild.de	2018-02-24T10:37:49+0000	1519468669	2018-02-24 11:37:49	127	242	429	48	719	186	143	43	882	0	2	11	26	263	0
link	post_page_25604775729	25604775729_10156789165285730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156789165285730	Sie schmissen seinen Schuh aufs Eis und schubsten ihn auf die Eisfläche - er brach ein. 😡	https://external.xx.fbcdn.net/safe_image.php?d=AQCsxQYHg9yJb4yj&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-junge-krachte-in-ufernaehe-durch-die-eisdecke-200714852-54988956%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQB-IdO1oUYaAupX	https://external.xx.fbcdn.net/safe_image.php?d=AQBXVQgzS2FXXYcQ&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fder-junge-krachte-in-ufernaehe-durch-die-eisdecke-200714852-54988956%2FBild%2F2.bild.jpg&_nc_hash=AQCu9-fG6Kt3UHW8	https://www.bild.de/regional/frankfurt/eis/schueler-bricht-in-eisdecke-ein-54988858,la=de.bild.html	bild.de	2018-03-04T07:03:00+0000	1520146980	2018-03-04 08:03:00	204	367	2510	248	3125	321	145	176	2694	1	18	4	300	1983	0
link	post_page_25604775729	25604775729_10156833858630730		Straftat	Gesellschaft/Ethik/Politik	https://www.facebook.com/bild/posts/10156833858630730	Diese spektakulären Entführungen bewegten Deutschland – in allen Fällen forderten die Täter Millionensummen!	https://external.xx.fbcdn.net/safe_image.php?d=AQAn8Spk_f4vubt8&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ftheodor-albrecht-jan-philipp-reemtsma-und-jakob-von-metzler-wurden-entfuehrt-200727837-55107194%2FBild%2F2.bild.jpg&cfs=1&sx=0&sy=0&sw=720&sh=720&_nc_hash=AQCUgfZ64wOdzSYd	https://external.xx.fbcdn.net/safe_image.php?d=AQAMbPlkfHvsq12U&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Ftheodor-albrecht-jan-philipp-reemtsma-und-jakob-von-metzler-wurden-entfuehrt-200727837-55107194%2FBild%2F2.bild.jpg&_nc_hash=AQBTJOUD2v9Y6ZUH	https://www.bild.de/regional/frankfurt/entfuehrung/deutschlands-spektakulaerste-entfuehrungen-55104828.bild.html	bild.de	2018-03-16T03:14:00+0000	1521170040	2018-03-16 04:14:00	59	8	81	5	94	6	3	3	12	0	5	0	5	12	0
link	post_page_25604775729	25604775729_10156766900515730	Fahndung	Straftat	Alltag/Skurriles	https://www.facebook.com/bild/posts/10156766900515730	„Ozan“ war immer mit einer braunen Vespa unterwegs.	https://external.xx.fbcdn.net/safe_image.php?d=AQB_gqw3B9qGxJU7&w=130&h=130&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fservet-kuru-58-genannt-ozan-200707661-54924334%2FBild%2F2.bild.jpg&cfs=1&_nc_hash=AQAErTqwX5YWhvJ4	https://external.xx.fbcdn.net/safe_image.php?d=AQAWCjl4A5FxaP_U&url=https%3A%2F%2Fbilder.bild.de%2Ffotos%2Fservet-kuru-58-genannt-ozan-200707661-54924334%2FBild%2F2.bild.jpg&_nc_hash=AQDcCE8hfjGMOQEc	https://www.bild.de/regional/frankfurt/fahndungen/moko-jagt-killer-von-orzan-54924262.bild.html	bild.de	2018-02-25T14:53:00+0000	1519570380	2018-02-25 15:53:00	52	54	87	156	297	43	16	27	96	1	3	2	11	18	0
link	post_page_25604775729	25604775729_10156767121845730		Straftat	Straftat	https://www.facebook.com/bild/posts/10156767121845730	Immer wieder ermahnen sie den Mann  das Messer niederzulegen. Keine Reaktion.	https://scontent.xx.fbcdn.net/v/t39.2147-6/c50.0.130.130/p130x130/27807519_10156767121025730_4352558585486508032_n.jpg?oh=99eea19493206fc4634f9b7d95434591&oe=5B09C086	https://scontent.xx.fbcdn.net/v/t39.2147-6/27807519_10156767121025730_4352558585486508032_n.jpg?oh=75a30e87b1301d6f23d4ef96e32a1950&oe=5B4C8391	https://www.bild.de/regional/frankfurt/frankfurt-am-main/polizei-streckt-mann-mit-beinschuss-nieder-54924316.bild.html	bild.de	2018-02-25T16:53:00+0000	1519577580	2018-02-25 17:53:00	928	465	1072	165	1702	388	178	210	1873	49	11	15	6	63	0
