post_id,post_text,category,react_likes,react_love,react_haha,react_sad,react_wow,react_angry,number of comments,positive sent,negative sent,neutral sent,anger,fear,sad,happy,neutral,avg words in comments,median words in comments
25604775729_10156750339000730,In der Region Ost-Ghouta häufen sich die Leichen. Dutzende Kinder sind unter den Opfern der Angriffe der letzten Tage. Russland droht mit mehr.,Gesellschaft/Ethik/Politik,197,2,11,917,12,535,412,20.87378640776699,51.213592233009706,27.9126213592233,29.12621359223301,9.951456310679612,19.174757281553397,9.223300970873787,32.52427184466019,21.859223300970875,15.0
25604775729_10156750360100730,Uns ist es gelungen  Hündin Lima als Parteimitglied in die SPD „einzuschleusen“. Somit hätte sie über ein Ja oder Nein zur Großen Koalition abstimmen können.,Gesellschaft/Ethik/Politik,141,3,356,3,4,49,335,32.83582089552239,33.73134328358209,33.43283582089552,27.16417910447761,3.582089552238806,5.074626865671642,29.253731343283583,34.92537313432836,18.64179104477612,12.0
25604775729_10156750389620730,Manche zu lebenslanger Haft verurteilte Straftäter kommen schon nach 15 Jahren wieder frei. Wie kann das sein?,Alltag&Skurriles,86,0,1,8,1,61,77,25.974025974025974,42.857142857142854,31.16883116883117,25.974025974025974,16.883116883116884,7.792207792207792,10.38961038961039,38.96103896103896,20.714285714285715,13.0
25604775729_10156750397910730,Was man nicht alles für die Sucht eines Trainers macht. :-D,Gesellschaft/Ethik/Politik,110,1,36,0,0,9,32,31.25,9.375,59.375,0.0,0.0,6.25,34.375,59.375,6.625,3.5
25604775729_10156751798930730,… und wir dachten  es geht den Mädels bei Der Bachelor um die große Liebe!,Alltag&Skurriles,144,0,40,1,4,0,52,28.846153846153847,30.76923076923077,40.38461538461539,19.23076923076923,5.769230769230769,5.769230769230769,38.46153846153846,30.76923076923077,11.038461538461538,8.0
25604775729_10156751813040730,Ein Güterzug fährt durch die Nacht – und dann kracht es plötzlich. Mindestens fünf Waggons entgleisen!,Alltag&Skurriles,55,0,0,29,43,0,11,36.36363636363637,27.272727272727273,36.36363636363637,0.0,0.0,0.0,36.36363636363637,63.63636363636363,7.363636363636363,6.0
25604775729_10156751906595730,„Ich wäre froh darüber  die Waffe aufzugeben  wenn das nur das Leben eines Kindes retten würde.“,Alltag&Skurriles,868,56,20,4,7,0,72,31.944444444444443,47.22222222222222,20.833333333333332,30.555555555555557,18.055555555555557,6.944444444444445,9.722222222222221,34.72222222222222,30.194444444444443,16.5
25604775729_10156751945645730,Hussein K. hatte darauf bestanden  dass die Studentin bereits tot war  als er sie mit dem Gesicht nach unten in den Fluss legte. Doch der Gutachter erklärt genz genau  wieso das nicht stimmen kann.,Alltag&Skurriles,239,1,5,135,8,951,565,26.371681415929203,50.08849557522124,23.539823008849556,27.079646017699115,12.56637168141593,11.858407079646017,9.91150442477876,38.584070796460175,23.782300884955752,16.0
25604775729_10156751970525730,Es ist einfach unglaublich! Um dem Unfall-Opfern ungehindert helfen zu können  mussten die Beamten sogar Verstärkung anfordern!,Alltag&Skurriles,77,0,3,55,7,519,300,25.333333333333332,47.0,27.666666666666668,27.666666666666668,9.333333333333334,10.333333333333334,13.333333333333334,39.333333333333336,18.34,14.0
25604775729_10156751981710730,Es geht um den „chef select Blätterteig  275g“ von Lidl Deutschland.,Gesellschaft/Ethik/Politik,18,0,0,0,6,6,6,0.0,66.66666666666667,33.333333333333336,0.0,0.0,16.666666666666668,16.666666666666668,66.66666666666667,4.333333333333333,4.5
25604775729_10156752084120730,Doch es wird definitiv nicht in Deutschland zur Welt kommen …,Alltag&Skurriles,1123,69,29,3,8,0,163,39.263803680981596,22.085889570552148,38.65030674846626,8.588957055214724,4.9079754601226995,4.294478527607362,36.19631901840491,46.012269938650306,10.263803680981596,7.0
25604775729_10156752101815730,Überraschung im Streit um die Kosten bei Hochrisikospielen: Entlastung für den Steuerzahler! Richtige Entscheidung?,Gesellschaft/Ethik/Politik,1681,30,16,2,3,49,468,43.376068376068375,30.982905982905983,25.641025641025642,22.00854700854701,2.9914529914529915,5.555555555555555,11.752136752136753,57.69230769230769,22.30982905982906,16.5
25604775729_10156752214380730,Und zwar in drei Großstädten!,Alltag&Skurriles,49,1,38,1,1,1,52,30.76923076923077,23.076923076923077,46.15384615384615,17.307692307692307,1.9230769230769231,5.769230769230769,28.846153846153847,46.15384615384615,21.03846153846154,14.0
25604775729_10156752257660730,Christopher Del Bosco (25) springt auf einer Schanze falsch ab  liegt quer in der Luft – und knallt aus großer Höhe auf den Rücken.,Alltag&Skurriles,47,1,3,13,20,0,16,37.5,31.25,31.25,12.5,18.75,12.5,18.75,37.5,22.5625,13.0
25604775729_10156752268900730,Ein Assistenztrainer organisierte wilde Sex-Partys für die Spieler. Zu wild! Jetzt ist das Team der Uni von Louisville ihren Meistertitel los. Den Basketballern wurden 123 Siege gestrichen!,Alltag&Skurriles,121,2,51,7,16,4,72,25.0,38.888888888888886,36.111111111111114,9.722222222222221,2.7777777777777777,4.166666666666667,37.5,45.833333333333336,9.625,8.0
25604775729_10156752297305730,Eine europaweite Fahndung hat bislang keinen Erfolg gebracht. Doch nun hat die Polizei eine erste heiße Spur!,Gesellschaft/Ethik/Politik,81,1,1,18,13,10,162,33.95061728395062,37.65432098765432,28.395061728395063,17.28395061728395,19.753086419753085,11.728395061728396,19.753086419753085,31.48148148148148,23.19753086419753,15.0
25604775729_10156752553085730,Hm … 🤔,Alltag&Skurriles,40,0,1,0,0,0,39,12.820512820512821,41.02564102564103,46.15384615384615,20.512820512820515,0.0,5.128205128205129,17.94871794871795,56.41025641025641,11.23076923076923,6.0
25604775729_10156752644000730,Er soll einen Beutel mit Drogen runtergeschluckt haben – und hält seitdem dicht. Unglaublich: Der Verdächtige nimmt wohl relativ regelmäßig Mahlzeiten zu sich.,Alltag&Skurriles,126,1,61,1,2,2,57,31.57894736842105,31.57894736842105,36.8421052631579,21.05263157894737,3.508771929824561,5.2631578947368425,43.85964912280702,26.31578947368421,13.263157894736842,9.0
25604775729_10156752670400730,Ohne Vorwarnung sticht Yannick S. (19) auf Pia W. ein. In ihren Hals  in ihren Oberkörper. Sie versucht zu flüchten. Er holt sie ein. Sticht wieder zu. Dutzende Schüler müssen alles mit ansehen.,Straftat,63,0,1,50,4,206,294,31.632653061224488,42.17687074829932,26.19047619047619,27.210884353741495,9.523809523809524,11.904761904761905,15.986394557823129,35.374149659863946,22.564625850340136,15.0
25604775729_10156752701630730,GOLD Nummer 12 für Deutschland! Für den Zweierbob vom Bobteam Jamanka!,Alltag&Skurriles,1070,43,2,0,9,0,38,52.63157894736842,13.157894736842104,34.21052631578947,10.526315789473685,2.6315789473684212,5.2631578947368425,57.89473684210526,23.68421052631579,5.394736842105263,4.0
25604775729_10156752720150730,Ehrliche Worte von Chelsea-Star Olivier Giroud!,Alltag&Skurriles,169,0,7,0,6,0,33,33.333333333333336,21.21212121212121,45.45454545454545,15.151515151515152,3.0303030303030303,3.0303030303030303,30.303030303030305,48.484848484848484,13.787878787878787,13.0
25604775729_10156752742230730,Tabs mit Multi-Gel könnt ihr euch sparen!,Alltag&Skurriles,367,0,6,1,17,0,305,15.737704918032787,11.80327868852459,72.45901639344262,4.590163934426229,2.622950819672131,1.3114754098360655,26.229508196721312,65.24590163934427,7.127868852459017,3.0
25604775729_10156752759460730,Verwandte fanden die 17-Jährige leblos auf dem Boden – mit geschmolzenen Kopfhörern in den Ohren!,Straftat,176,0,13,262,147,4,277,16.24548736462094,33.57400722021661,50.18050541516246,14.8014440433213,6.137184115523466,11.191335740072201,14.8014440433213,53.068592057761734,14.71480144404332,7.0
25604775729_10156752774690730,Erst am Montagabend zeigte sich Lena auf der Berlinale mit Mega-Ausschnitt. Jetzt ließ sie bei ihrem durchsichtigen schwarzen Oberteil einfach den BH weg...,Alltag&Skurriles,1112,70,102,1,19,2,495,24.646464646464647,30.505050505050505,44.84848484848485,15.353535353535353,2.0202020202020203,4.646464646464646,40.2020202020202,37.77777777777778,12.373737373737374,8.0
25604775729_10156752828560730,Bei diesem Anblick kein Wunder...,Alltag&Skurriles,154,3,14,0,6,1,15,40.0,40.0,20.0,0.0,6.666666666666667,0.0,53.333333333333336,40.0,8.6,6.0
25604775729_10156753019695730,Im Bett gehört für Männer ein Blow Job dazu. Doch der soll natürlich auch sehr gut sein...,Alltag&Skurriles,275,9,59,0,5,2,325,24.923076923076923,21.53846153846154,53.53846153846154,10.76923076923077,4.3076923076923075,4.3076923076923075,41.84615384615385,38.76923076923077,10.16,8.0
25604775729_10156753072895730,Bis zu -24 Grad!!!! 😱 news inland kaeltewelle russen peitsche bringt uns dauerfrost,Alltag&Skurriles,2120,92,111,400,998,147,2094,20.773638968481375,17.335243553008596,61.891117478510026,3.677172874880611,8.261700095510983,10.267430754536772,30.46800382043935,47.32569245463228,6.543935052531041,5.0
25604775729_10156753082815730,Egon ist völlig verzweifelt: „Ich will Hanni unbedingt zurück. Sie ist doch alles  was ich habe.”,Gesellschaft/Ethik/Politik,274,5,2,785,10,1363,411,32.60340632603406,43.7956204379562,23.600973236009732,20.437956204379564,12.165450121654501,18.491484184914842,15.328467153284672,33.57664233576642,27.508515815085158,19.0
25604775729_10156753089810730,Bilder zeigen Tote  die in Kellern liegen. Kindergesichter  die in Leichensäcken zu sehen sind. Es sind grausame Bilder  doch die Wirklichkeit ist noch grausamer.,Alltag&Skurriles,201,1,3,1165,7,394,575,22.608695652173914,52.34782608695652,25.043478260869566,24.0,12.347826086956522,18.956521739130434,11.652173913043478,33.04347826086956,24.51304347826087,18.0
25604775729_10156753150940730,Es ist seiner Meinung nach unbestreitbar.,Gesellschaft/Ethik/Politik,376,9,36,15,8,0,118,32.20338983050848,33.898305084745765,33.898305084745765,29.661016949152543,7.627118644067797,11.016949152542374,20.338983050847457,31.35593220338983,20.720338983050848,13.5
25604775729_10156753173465730,Alles  was Chef Sven Sterz wollte  waren zwei neue Azubis. Was er bekam: Deutschlandweite Bekanntheit.,Alltag&Skurriles,1700,32,65,4,10,0,67,25.37313432835821,16.417910447761194,58.208955223880594,13.432835820895523,2.985074626865672,7.462686567164179,22.388059701492537,53.73134328358209,10.059701492537313,7.0
25604775729_10156753256685730,Diese Woche überholte die AfD die SPD bei der Wählerumfrage  wäre damit zweitstärkste Partei im Bundestag.,Gesellschaft/Ethik/Politik,1228,94,122,22,11,49,910,30.21978021978022,40.76923076923077,29.01098901098901,29.23076923076923,2.967032967032967,8.241758241758241,18.24175824175824,41.31868131868132,25.343956043956045,16.0
25604775729_10156753262705730,Heute ist Welttag der Muttersprache! Dann packt mal aus :-D <3 :-D,Alltag&Skurriles,417,14,38,0,2,0,1272,13.050314465408805,10.220125786163521,76.72955974842768,2.4371069182389937,0.9433962264150944,1.2578616352201257,34.905660377358494,60.4559748427673,6.036163522012578,3.0
25604775729_10156753296665730,Bei Leah begann alles im Alter von 14 Jahren. Plötzlich wuchsen ihr dunkle Haare im Gesicht  auf den Armen  Beinen  an Bauch und Rücken. Der Anfang eines jahrelangen Horrors!,Alltag&Skurriles,298,12,46,135,111,10,734,20.29972752043597,25.204359673024523,54.49591280653951,14.44141689373297,4.359673024523161,7.356948228882834,23.705722070844686,50.13623978201635,11.461852861035423,6.0
25604775729_10156753307615730,Die Party-Freigabe ist da – jetzt kann die WM kommen!🎉🏆,Alltag&Skurriles,922,43,120,0,5,19,228,35.96491228070175,32.45614035087719,31.57894736842105,21.92982456140351,5.701754385964913,6.578947368421052,28.50877192982456,37.280701754385966,16.70175438596491,11.0
25604775729_10156753627575730,Deutschlandweit werden momentan 600 der blauen Schreck-Säulen aufgestellt. Eine Vollbremsung ist allerdings gar nicht nötig. 😉,Alltag&Skurriles,307,0,47,3,28,7,225,30.22222222222222,29.333333333333332,40.44444444444444,12.88888888888889,4.444444444444445,5.777777777777778,22.22222222222222,54.666666666666664,14.604444444444445,8.0
25604775729_10156753690125730,Sergej Bekker (34) floh bei einem Arztbesuch aus dem Gefängnis. Niemand weiß momentan  wo er steckt.,Alltag&Skurriles,118,1,11,9,40,242,158,27.848101265822784,43.037974683544306,29.11392405063291,35.44303797468354,12.025316455696203,5.063291139240507,15.822784810126583,31.645569620253166,18.544303797468356,13.0
25604775729_10156753696610730,Keiner weiß genau  was das soll. Schließlich gibt es die Umwelt-Plaketten für Innenstädte. Jetzt kommt trotzdem das Diesel-Verbot.,Gesellschaft/Ethik/Politik,671,13,105,15,37,609,912,27.850877192982455,36.73245614035088,35.416666666666664,24.780701754385966,4.934210526315789,4.495614035087719,18.75,47.03947368421053,22.535087719298247,14.0
25604775729_10156753720880730,Diese Übungen für einen starken Rücken kannst du auch ganz leicht im Büro machen.,Gesellschaft/Ethik/Politik,155,4,2,0,3,0,192,13.541666666666666,21.354166666666668,65.10416666666667,3.6458333333333335,3.125,2.6041666666666665,35.9375,54.6875,6.453125,4.5
25604775729_10156753751780730,Der Ehemann der Toten hatte mit einem bewegenden Appell bei Facebook nach seiner Frau gesucht - leider vergebens. Ihre Leiche fanden Spaziergänger nahe eines Friedhofes.,Straftat,52,0,0,340,8,1,21,33.333333333333336,38.095238095238095,28.571428571428573,4.761904761904762,4.761904761904762,38.095238095238095,14.285714285714286,38.095238095238095,16.095238095238095,15.0
25604775729_10156753776425730,Die Kinder von Andreas K. weinen im Zuschauerraum des Gerichts. Der Richter zu Ugur C.: „Das Geschehen lässt einen sprachlos zurück. Was hat Sie da nur geritten? Das war völlig rücksichtslos  das Gehirn völlig ausgeklinkt.“,Alltag&Skurriles,104,2,4,61,5,871,485,22.68041237113402,45.77319587628866,31.54639175257732,37.7319587628866,13.608247422680412,7.628865979381444,5.154639175257732,35.876288659793815,19.67835051546392,14.0
25604775729_10156753808040730,Die Mutter von Kay B.: „Gutes zu tun  anderen zu helfen  war der Ansporn meines Jungen. Dass sein Tod ungesühnt bleibt  ist eine Schande.“,Gesellschaft/Ethik/Politik,41,0,1,79,0,35,10,40.0,50.0,10.0,0.0,10.0,10.0,30.0,50.0,19.3,11.5
25604775729_10156753847975730,Auf einer Kannibalen-Website lernten sich die beiden kennen. Im Folterkeller von Detlev G. starb der CDU-Politiker. Bis auf seine Genitalien tauchten alle Überreste der Leiche wieder auf.,Alltag&Skurriles,386,3,211,16,136,33,326,16.257668711656443,37.11656441717791,46.625766871165645,24.233128834355828,5.214723926380368,6.134969325153374,22.699386503067483,41.717791411042946,9.524539877300613,6.0
25604775729_10156753865730730,Die Gefangenen posieren in ihren Zellen  in Gängen  im Hof und beim Sport. Eigentlich dürfte es solche Fotos gar nicht geben.,Alltag&Skurriles,312,3,260,4,27,131,191,29.319371727748692,37.17277486910995,33.50785340314136,20.94240837696335,7.329842931937173,5.7591623036649215,26.17801047120419,39.79057591623037,16.30366492146597,11.0
25604775729_10156753872175730,Heute entscheidet das Bundesverwaltungsgericht über Fahrverbote für Dieselautos. Autofahrer in Deutschland sind deshalb besorgt.,Alltag&Skurriles,193,3,80,13,16,101,336,28.86904761904762,37.20238095238095,33.92857142857143,27.678571428571427,3.2738095238095237,4.166666666666667,19.642857142857142,45.23809523809524,19.75297619047619,13.0
25604775729_10156753919920730,Findet ihr euren Busen geil? Wie schmeckt euch das Sperma? Und mögt ihr es lieber untenrum glatt oder behaart?,Alltag&Skurriles,16,0,15,0,0,0,40,30.0,25.0,45.0,17.5,2.5,0.0,40.0,40.0,9.6,8.0
25604775729_10156753932670730,Am 11. Februar starb die beliebte Moderatorin. Erst vier Monate vorher hatte sie von ihrer Krankheit erfahren  gab sich optimistisch den Krebs zu besiegen.,Alltag&Skurriles,108,4,1,623,33,0,49,40.816326530612244,26.53061224489796,32.6530612244898,6.122448979591836,4.081632653061225,51.02040816326531,14.285714285714286,24.489795918367346,8.10204081632653,5.0
25604775729_10156753957835730,Das Rauchen einzuschränken  bringt gar nichts!,Gesellschaft/Ethik/Politik,75,1,14,2,4,0,240,20.0,30.0,50.0,13.333333333333334,5.0,7.5,28.333333333333332,45.833333333333336,11.3625,7.0
25604775729_10156754010505730,Das ist ja mal so richtig 💩 gelaufen.,Alltag&Skurriles,153,1,219,7,90,6,105,19.047619047619047,23.80952380952381,57.142857142857146,10.476190476190476,3.8095238095238093,1.9047619047619047,33.333333333333336,50.476190476190474,6.609523809523809,6.0
25604775729_10156754048890730,Die junge Mutter blickt fassunglos auf die abgesperrte Unfallstelle. Nur kurze Zeit vorher hätte sie hier beinahe ihren Mann und ihr Baby verloren.,Straftat,79,0,0,129,16,83,98,29.591836734693878,47.95918367346939,22.448979591836736,31.632653061224488,16.3265306122449,6.122448979591836,13.26530612244898,32.6530612244898,35.39795918367347,20.0
25604775729_10156754071170730,Douglas Costa fürchtete um sein Leben – und verlor deshalb mit Absicht ein Spiel!,Gesellschaft/Ethik/Politik,239,2,24,5,13,24,57,10.526315789473685,28.07017543859649,61.40350877192982,14.035087719298245,1.7543859649122806,0.0,19.29824561403509,64.91228070175438,8.298245614035087,5.0
25604775729_10156754087385730,Und wie ist das bei euch? gefuhle bromances fur manner emotionaler als beziehung jg g w,Liebe&Freundschaft,2042,30,509,8,49,1,8328,18.25168107588857,12.403938520653218,69.34438040345822,2.2094140249759846,1.9332372718539865,2.701729106628242,47.99471661863593,45.16090297790586,6.057636887608069,5.0
25604775729_10156754099845730,Ja  wir wissen  dass es hart ist.,Alltag&Skurriles,173,6,111,3,14,42,534,22.846441947565545,33.89513108614232,43.258426966292134,13.670411985018726,4.307116104868914,6.5543071161048685,43.445692883895134,32.02247191011236,17.305243445692884,10.0
25604775729_10156755318945730,Daniela Katzenberger sollte DER Star bei Let s Dance werden. Jetzt kommt raus  warum sie nicht in der Show dabei ist!,Alltag&Skurriles,84,2,16,6,1,0,97,37.11340206185567,40.20618556701031,22.68041237113402,28.8659793814433,5.154639175257732,7.216494845360825,30.927835051546392,27.835051546391753,16.97938144329897,10.0
25604775729_10156755336195730,Donald J. Trump: „Wenn es einen Lehrer gegeben hätte  der sich mit Feuerwaffen ausgekannt hätte – dies hätte sehr gut dazu führen können  den Angriff sehr schnell zu beenden.“,Gesellschaft/Ethik/Politik,274,12,210,24,23,345,529,28.35538752362949,46.880907372400756,24.763705103969755,28.92249527410208,15.122873345935728,7.183364839319471,9.262759924385634,39.50850661625709,21.149338374291116,14.0
25604775729_10156755447280730,Der Mann hatte versucht  seine Ex-Freundin und ihren neuen Freund totzurasen  kam wegen versuchten Totschlags in die Klinik. Er gilt als gefährlich!,Straftat,105,0,52,13,26,352,91,16.483516483516482,52.747252747252745,30.76923076923077,39.56043956043956,12.087912087912088,6.593406593406593,6.593406593406593,35.16483516483517,15.23076923076923,12.0
25604775729_10156755513210730,Der Bachelor über Carina: „Mein Kopf sagt mir  dass ich mehr Zeit mit ihr brauche  mein Herz sagt  da ist Leidenschaft  mein Bauch sagt mir aber  dass etwas nicht stimmt.“,Liebe&Freundschaft,128,0,51,0,2,2,152,25.0,32.89473684210526,42.10526315789474,24.342105263157894,5.2631578947368425,8.552631578947368,36.8421052631579,25.0,14.651315789473685,10.0
25604775729_10156755522420730,Heute entscheidet das Bundesverwaltungsgericht über Fahrverbote. Wir sagen dir  ob dein Wagen auch betroffen ist. Du brauchst nur deinen Fahrzeugschein.,Liebe&Freundschaft,48,3,11,2,1,61,194,31.95876288659794,39.175257731958766,28.8659793814433,34.02061855670103,5.670103092783505,6.701030927835052,16.49484536082474,37.11340206185567,27.00515463917526,17.0
25604775729_10156755621755730,Gruselfund auf einem Ruinengelände in Berlin!,Alltag&Skurriles,36,1,1,36,18,0,15,20.0,53.333333333333336,26.666666666666668,20.0,26.666666666666668,6.666666666666667,6.666666666666667,40.0,14.4,12.0
25604775729_10156755640210730,Der Grund ist der hohe Ausländeranteil. Die Tafel sieht sich zu dem Schritt „gezwungen  um eine vernünftige Integration zu gewährleisten.“ regional ruhrgebiet armut essener tafel nimmt vorerst nur noch deutsche auf,Gesellschaft/Ethik/Politik,6796,353,40,17,38,121,1180,42.79661016949152,32.71186440677966,24.491525423728813,23.305084745762713,5.0,10.508474576271187,21.52542372881356,39.66101694915254,21.3,14.0
25604775729_10156755790700730,Die Models trugen Nachbildungen ihrer Köpfe unter dem Arm. Und auch die anderen „Elemente“ waren nicht weniger seltsam!,Alltag&Skurriles,82,1,15,0,20,4,44,20.454545454545453,40.90909090909091,38.63636363636363,31.818181818181817,4.545454545454546,2.272727272727273,27.272727272727273,34.09090909090909,8.454545454545455,7.0
25604775729_10156755792885730,Sie stehen im Rampenlicht  sind erfolgreich und berühmt. Aber in ihrem Privatleben ist nicht alles Glamour und eitel Sonnenschein – denn hinter einigen Hollywood-Stars stehen düstere Geschichten.,Alltag&Skurriles,106,3,3,0,18,1,23,17.391304347826086,26.08695652173913,56.52173913043478,8.695652173913043,8.695652173913043,17.391304347826086,8.695652173913043,56.52173913043478,7.173913043478261,5.0
25604775729_10156755835555730,WIEDER G-O-L-D! Dieses Mal im Team! Unsere GOLD-NoKos räumen einfach mal ALLES ab – Weltklasse-Leistung! 🥇🥇🥇🥇,Alltag&Skurriles,949,37,1,0,7,1,55,45.45454545454545,23.636363636363637,30.90909090909091,20.0,0.0,5.454545454545454,41.81818181818182,32.72727272727273,11.309090909090909,6.0
25604775729_10156755861840730,Am Strand von Punta Delgada liegt ein angespülter  toter Blauwal. Doch anstatt dem friedlichen Riesen Respekt zu erweisen  benehmen sich Touristen daneben!,Alltag&Skurriles,68,0,6,232,13,1784,343,24.198250728862973,45.77259475218659,30.02915451895044,45.77259475218659,11.661807580174926,11.370262390670554,11.9533527696793,19.24198250728863,17.110787172011662,11.0
25604775729_10156755934900730,Es sind Szenen  die einem das Herz zerreißen. Hilflos rüttelt das Baby an seiner toten Mutter  schreit vor Durst. Es versteht einfach nicht  warum sich seine Mutter nicht mehr bewegt ... news ausland tierschutz tragisches video nashorn baby trauert um abgeschlatete mutter la de bild html,Straftat,333,3,1,2886,9,1895,240,22.5,43.75,33.75,36.25,7.916666666666667,31.666666666666668,3.75,20.416666666666668,10.933333333333334,8.0
25604775729_10156755971510730,Indonesien zählt zu den Ländern mit den strengsten Drogengesetzen weltweit. Bei Schmuggel von mehr als fünf Gramm kann die Todesstrafe verhängt werden.,Gesellschaft/Ethik/Politik,658,9,66,12,68,12,333,19.21921921921922,49.249249249249246,31.53153153153153,21.02102102102102,5.405405405405405,4.504504504504505,16.516516516516518,52.552552552552555,13.834834834834835,10.0
25604775729_10156756270545730,„Es war unglaublich  den aufregendsten Moment meines Lebens mit unseren Zuhörern zu teilen.“ Die durften sogar den Namen des Kindes bestimmen!,Alltag&Skurriles,28,2,7,2,4,15,32,25.0,43.75,31.25,37.5,3.125,18.75,9.375,31.25,16.71875,11.5
25604775729_10156756282165730,Heute vor 75 Jahren wurden Hans und Sophie Scholl von den Nationalsozialisten ermordet.,Alltag&Skurriles,576,58,5,325,2,0,258,24.8062015503876,41.86046511627907,33.333333333333336,20.155038759689923,6.2015503875969,13.953488372093023,17.05426356589147,42.63565891472868,20.17829457364341,12.0
25604775729_10156756331425730,Alkoholisiert  ohne gültigen Führerschein – und das mit gerade mal 19 Jahren!,Alltag&Skurriles,92,0,70,2,1,57,185,24.324324324324323,35.13513513513514,40.54054054054054,14.594594594594595,6.486486486486487,5.405405405405405,36.75675675675676,36.75675675675676,12.135135135135135,9.0
25604775729_10156756371325730,Der Rest tauchte einfach unter – 130 der 189 Sitze blieben leer. regional muenchen abschiebung abschiebung muenchen nach afghanistan,Gesellschaft/Ethik/Politik,600,13,826,47,71,2224,1511,28.98742554599603,39.11317008603574,31.899404367968234,29.649238914626075,6.088682991396426,8.73593646591661,14.890800794176043,40.63534083388485,18.86697551290536,12.0
25604775729_10156756394135730,Daniel Nitsch hatte nach den Feiertagen nicht eingekauft. Mit den Folgen hatte er allerdings nicht gerechnet.,Alltag&Skurriles,323,1,51,99,152,1387,731,21.3406292749658,49.794801641586865,28.864569083447332,27.906976744186046,6.703146374829001,9.575923392612859,12.995896032831737,42.818057455540355,23.03419972640219,14.0
25604775729_10156756624365730,Ein tiefer Ausschnitt  dazu ein langer Beinschlitz – Jennifer Lawrence zeigt sich hier mega sexy. Eigentlich nichts worüber man sich aufregen könnte – wäre da nicht dieses eine Detail.,Alltag&Skurriles,308,28,16,0,10,0,39,33.333333333333336,38.46153846153846,28.205128205128204,15.384615384615385,2.5641025641025643,2.5641025641025643,43.58974358974359,35.8974358974359,13.102564102564102,9.0
25604775729_10156756631305730,Wer kennt diesen Mann? regional hamburg fahndungsfoto polizei fahdnet nach diesem vergewaltiger,Straftat,330,2,12,93,15,1552,795,26.79245283018868,37.861635220125784,35.34591194968554,23.270440251572328,7.044025157232705,9.685534591194969,15.974842767295597,44.0251572327044,15.427672955974844,11.0
25604775729_10156756713085730,Eigentlich ging es bei dieser Aufnahme um das Ortsschild von Büren in Afghanistan. Erst auf den zweiten Blick wird der Schriftzug deutlich.,Alltag&Skurriles,281,4,382,12,9,52,423,26.004728132387708,37.825059101654844,36.170212765957444,27.659574468085108,5.4373522458628845,4.25531914893617,26.95035460992908,35.69739952718676,16.070921985815602,11.0
25604775729_10156756726670730,Im Keller stach er auf die junge Frau ein  schleppte sie in seine Wohnung. Als das verstörte Kind seine Mama im Treppenhaus suchte  ging er auch auf den Jungen los. regional ruhrgebiet doppelmord doppelmoerder gesteht vor gericht,Straftat,201,1,1,487,27,2189,468,18.376068376068375,55.55555555555556,26.068376068376068,35.256410256410255,9.82905982905983,14.52991452991453,7.6923076923076925,32.69230769230769,16.792735042735043,12.0
25604775729_10156756760100730,Jackie und ihr Mann wollten die restliche Zeit genießen  er hörte sogar auf zu arbeiten. Die beiden gaben tausende Euros aus. Doch plötzlich stellte sich heraus: Es war alles eine Fehldiagnose und das Paar steht jetzt ohne Geld da!,Alltag&Skurriles,142,3,115,171,48,14,143,39.16083916083916,30.76923076923077,30.06993006993007,18.88111888111888,8.391608391608392,11.888111888111888,27.972027972027973,32.86713286713287,19.55944055944056,14.0
25604775729_10156756779185730,Der Tumor war schon größer als der eigene Kopf des Patienten  hatte ihn blind gemacht. Vorher-Nachher-Bilder zeigen das immense Ausmaß des Riesengeschwürs.,Alltag&Skurriles,142,0,0,26,77,1,22,13.636363636363637,31.818181818181817,54.54545454545455,22.727272727272727,4.545454545454546,9.090909090909092,40.90909090909091,22.727272727272727,23.545454545454547,14.5
25604775729_10156756791200730,Wer jeden Tag Stuhlgang hat  kann sich glücklich schätzen. Leider ist das bei den meisten nicht so. Doch ab wann muss man sich Sorgen um seine Gesundheit machen?,Alltag&Skurriles,91,1,23,0,9,0,145,23.448275862068964,18.620689655172413,57.93103448275862,8.96551724137931,2.7586206896551726,2.7586206896551726,37.93103448275862,47.58620689655172,7.303448275862069,5.0
25604775729_10156756856805730,Für den Angriff auf den ersten WM-Titel seit 2007 hat sich die Scuderia Ferrari einiges einfallen lassen!,Alltag&Skurriles,553,21,8,2,8,0,70,24.285714285714285,24.285714285714285,51.42857142857143,11.428571428571429,8.571428571428571,4.285714285714286,27.142857142857142,48.57142857142857,7.5,5.0
25604775729_10156757122875730,Der 25-jährige CDU-Abgeordnete Philipp Amthor begann seinen Auftritt mit einem klaren Bekenntnis gegen Burka und sonstige Vollschleier. Die AfD freute sich schon. Zu früh!,Gesellschaft/Ethik/Politik,554,11,145,1,6,163,522,27.39463601532567,42.1455938697318,30.45977011494253,22.22222222222222,4.597701149425287,7.471264367816092,21.0727969348659,44.6360153256705,20.42911877394636,14.0
25604775729_10156757135060730,„Ich wundere mich  wie die Menschen in der Welt wegschauen und schlafen können  während bei uns Babys  Kinder  Junge und Alte grausam getötet werden. Sie alle haben unseren Tod unterschrieben.“,Straftat,211,2,19,737,13,143,432,23.84259259259259,51.157407407407405,25.0,26.85185185185185,12.268518518518519,18.287037037037038,7.407407407407407,35.18518518518518,28.261574074074073,17.5
